,text_id,component_tokens,labels
3277,AbstRCT_neoplasm_9626213,"Hematologic toxicity was significantly more severe in arm A (leukopenia, neutropenia, and thrombocytopenia grade 3 or 4: 66% v 19%, 83% v 55%, 36% v 2% in arms A and B, respectively), which resulted in more febrile neutropenia (27% v 3% in arms A and B, respectively), dose reductions, and treatment delays.",Premise
3278,AbstRCT_neoplasm_9626213,"There were a total of nine toxic deaths, six due to neutropenic sepsis: five in arm A and one in arm B.",Premise
3279,AbstRCT_neoplasm_9626213,"In contrast, arthralgia/myalgia (grade 2 or 3, 4% v 17%), peripheral neurotoxicity (grade 2 or 3, 6% v 29%), and hypersensitivity reactions (1% v 7%, all grades) were significantly more frequent in arm B.",Premise
3280,AbstRCT_neoplasm_9626213,The frequency and severity of other toxicities were comparable between the two arms.,Claim
3281,AbstRCT_neoplasm_9626213,Responses were one complete and 44 partial on arm A (28%) and two complete and 61 partial (41%) on arm B (P = .018).,Premise
3282,AbstRCT_neoplasm_9626213,"There was no significant difference in survival, with median and 1-year survivals 9.9 versus 9.7 months and 41% versus 43%, respectively in arm A and B.",Premise
3283,AbstRCT_neoplasm_9626213,"Progression-free survival was 4.9 and 5.4 months in arm A and B, respectively.",Premise
3284,AbstRCT_neoplasm_9626213,"Arm B achieved a better score at week 6 for emotional, cognitive and social functioning, global health status, fatigue, and appetite loss, which was lost at 12 weeks.",Premise
3285,AbstRCT_neoplasm_9626213,"In conclusion, arm B appears superior to arm A with regard to response rate, side effects, and QoL.",Claim
3286,AbstRCT_neoplasm_9626213,"Although survival was not improved,",Claim
3287,AbstRCT_neoplasm_9626213,arm B offers a better palliation for advanced NSCLC patients than arm A.,Claim
3288,AbstRCT_neoplasm_10403690,combination chemotherapy improves the quality of life as well as prolonging the survival of patients with advanced NSCLC.,Claim
3289,AbstRCT_neoplasm_10403690,Partial response rates were 40 and 41.7% in IEP and MVP arms.,Premise
3290,AbstRCT_neoplasm_10403690,"Median survival durations were 5.9 and 8.1 months for the IEP and MVP chemotherapy arms, and 4.1 months for BSC (log-rank test: P = 0.0003).",Premise
3291,AbstRCT_neoplasm_10403690,"One year survival was 13, 29.8 and 39.3% for the BSC, IEP and MVP regimens, respectively.",Premise
3292,AbstRCT_neoplasm_10403690,"Two years survival was 7.8, 6.4 and 13.1% for the BSC, IEP and MVP regimens, respectively.",Premise
3293,AbstRCT_neoplasm_10403690,"Improvement in quality of life (QOL) scores at the first, second and third interview were seen in chemotherapy arms only, not in the BSC arm.",Premise
3294,AbstRCT_neoplasm_24019545,"PFS was longer with tivozanib than with sorafenib in the overall population (median, 11.9 v 9.1 months; hazard ratio [HR], 0.797; 95% CI, 0.639 to 0.993; P = .042).",Premise
3295,AbstRCT_neoplasm_24019545,"The final overall survival (OS) analysis showed a trend toward longer survival on the sorafenib arm than on the tivozanib arm (median, 29.3 v 28.8 months; HR, 1.245; 95% CI, 0.954 to 1.624; P = .105).",Premise
3296,AbstRCT_neoplasm_24019545,Adverse events (AEs) more common with tivozanib than with sorafenib were hypertension (44% v 34%) and dysphonia (21% v 5%).,Premise
3297,AbstRCT_neoplasm_24019545,AEs more common with sorafenib than with tivozanib were hand-foot skin reaction (54% v 14%) and diarrhea (33% v 23%).,Premise
3298,AbstRCT_neoplasm_24019545,"Tivozanib demonstrated improved PFS, but not OS, and a differentiated safety profile, compared with sorafenib, as initial targeted therapy for metastatic RCC.",Claim
3299,AbstRCT_neoplasm_24019545,"Tivozanib is a potent and selective tyrosine kinase inhibitor of vascular endothelial growth factor receptor 1 (VEGFR1), -2, and -3.",MajorClaim
3300,AbstRCT_glaucoma_21423036,The mean IOP was significantly lower after 1 year in both the groups (P<0.001).,Premise
3301,AbstRCT_glaucoma_21423036,"The mean IOP in the first month of follow-up was lower in the study group (control; 20.4±9.7, study; 13.6±6.5, P<0.01).",Premise
3302,AbstRCT_glaucoma_21423036,The success rate at 1 year was 78% for the study group and 76% for the control group (P=0.82).,Premise
3303,AbstRCT_glaucoma_21423036,Intravitreal injection of triamcinolone acetonide in neovascular glaucoma did not affect the intermediate-term success of the silicone Ahmed valve nor reduce the incidence of complications.,Claim
3304,AbstRCT_glaucoma_21423036,The mean IOP spike in the first month was lower in the triamcinolone group.,Premise
3305,AbstRCT_glaucoma_21423036,Complication rates were not different between the groups.,Premise
3306,AbstRCT_glaucoma_15741820,"At month 6, the adjusted mean (+/- SEM) diurnal IOP reduction was 5.7 +/- 0.3 mm Hg in the latanoprost group and 3.1 +/- 0.3 mm Hg in patients receiving brimonidine (P < 0.001).",Premise
3307,AbstRCT_glaucoma_15741820,"The mean difference in diurnal IOP reduction was 2.5 +/- 0.3 mm Hg (95% CI: 1.9, 3.2; P < 0.001).",Premise
3308,AbstRCT_glaucoma_15741820,Five times more patients receiving brimonidine than latanoprost were withdrawn from the study due to adverse events.,Premise
3309,AbstRCT_glaucoma_15741820,Latanoprost instilled once daily is more effective and better tolerated than brimonidine administered twice daily for the treatment of patients with glaucoma or ocular hypertension.,Claim
3310,AbstRCT_glaucoma_15741820,"During therapy, the range of daily fluctuation of IOP is less for latanoprost compared with brimonidine.",Claim
3311,AbstRCT_glaucoma_23429621,Both drops provided effective IOP reduction that was greater,Claim
3312,AbstRCT_glaucoma_23429621,patients were more likely to achieve lower target pressures with BTFC than with TTFC.,Claim
3313,AbstRCT_glaucoma_23429621,Both drops provided statistically significant IOP reductions from baseline at all visits (P<0.001).,Premise
3314,AbstRCT_glaucoma_23429621,BTFC provided greater significant mean IOP reductions from baseline than TTFC at each visit (P<0.001).,Premise
3315,AbstRCT_glaucoma_23429621,"Mean IOP reductions were 11.34 and 6.42 mm Hg at 2 weeks (P=0.000), and 11.17 and 7.89 mmHg at 6 months (P=0.001) for BTFC and TTFC, respectively.",Premise
3316,AbstRCT_glaucoma_23429621,"IOPs at 2 weeks were 18 mm Hg in 36 (90.8%) versus 22 (55%) eyes and 16 mm Hg in 28 (70%) versus 16 (40%) eyes (P<0.001), and at 6 months, 18 mm Hg in 38 (95%) versus 28 (70%) eyes and 16 mm Hg in 30 (75%) versus 18 (45%) eyes for BTFC and TTFC, respectively (P<0.001).",Premise
3317,AbstRCT_glaucoma_18826749,"The mean IOP in the first period when all patients were dosed in the evening was assessed 12 h after dosing at 09:00 and it was similar in the two treatment groups (mean +/- standard deviation: 17.9 +/- 2.7 mmHg for travoprost versus 17.7 +/- 2.5 mmHg for latanoprost, p = 0.812).",Premise
3318,AbstRCT_glaucoma_18826749,"In the a.m.-dosing crossover comparison, the 24-h post-dose IOP was significantly lower ( p < 0.001) on travoprost (16.9 +/- 3.1 mmHg) compared to latanoprost (18.6 +/- 3.3 mmHg).",Premise
3319,AbstRCT_glaucoma_18826749,a.m.-dosed travoprost is superior to a.m.-dosed latanoprost by 1.7 mmHg at 24-h post-dose.,Claim
3320,AbstRCT_glaucoma_11158796,Latanoprost administered once daily was significantly more effective in reducing IOP compared with unoprostone administered twice daily in patients with POAG and OH.,Claim
3321,AbstRCT_glaucoma_11158796,"From an overall baseline of 24.1 mmHg, latanoprost reduced IOP by 6.7 mmHg (28%) and unoprostone reduced IOP by 3.3 mmHg (14%).",Premise
3322,AbstRCT_glaucoma_11158796,"The difference between the groups of 3.4 mmHg was significant (P: < 0.001, analysis of covariance; 95% confidence interval [CI]: -4.7 to -2.1) in favor of latanoprost.",Premise
3323,AbstRCT_glaucoma_11158796,A >/=30% reduction in mean IOP from baseline was achieved by 44% of latanoprost-treated patients compared with 8% of unoprostone-treated patients.,Premise
3324,AbstRCT_glaucoma_8628544,"Pulse rate was significantly reduced with timolol, but not with latanoprost.",Premise
3325,AbstRCT_glaucoma_8628544,Slightly more conjunctival hyperemia appeared in latanoprost-treated compared with timolol-treated eyes.,Premise
3326,AbstRCT_glaucoma_8628544,Fewer subjective side effects occurred in latanoprost-treated eyes.,Claim
3327,AbstRCT_glaucoma_8628544,"no significant difference between treatment groups occurred visual acuity, slit-lamp examination, blood pressure, and laboratory values.",Claim
3328,AbstRCT_glaucoma_8628544,Latanoprost has the potential for becoming a new first-line treatment for glaucoma.,MajorClaim
3329,AbstRCT_glaucoma_8628544,Intraocular pressure (IOP) was significantly (P<0.001) reduced and maintained by both medications without evidence of a long-term drift over 6 months.,Premise
3330,AbstRCT_glaucoma_8628544,"Comparing 6-month with baseline diurnal IOP values, the IOP reduction (mean +/- standard deviation) achieved with latanoprost (-6.7 +/- 3.4 mmHg) was significantly (P<0.001) greater than that produced with timolol (4.9 +/- 2.9 mmHg).",Premise
3331,AbstRCT_glaucoma_8628544,"Both eyes of a patient with a characteristic, concentric iris heterochromia (darker centrally) at baseline showed a definite, photographically documented increase in pigmentation during latanoprost treatment, making the irides uniformly darker.",Premise
3332,AbstRCT_glaucoma_20092592,The mean baseline intraocular pressure was 23.8 +/- 12.6 mmHg in the study group and 25.9 +/- 10.6 mmHg in the control group (P = 0.513).,Premise
3333,AbstRCT_glaucoma_20092592,"There was no statistically significant difference in the mean values of Schirmer's tear test 1 and the level of conjunctival hyperaemia between the two groups at baseline, months 1 and 6 post surgery.",Premise
3334,AbstRCT_glaucoma_20092592,"The treatment group had a statistically significant decrease in ocular surface disease index score at 6 months (P = 0.003), indicating less severity of dry eye symptoms and significant reduction in ocular pain.",Premise
3335,AbstRCT_glaucoma_20092592,"Topical cyclosporine 0.05% had no effect on postoperative bleb function and intraocular pressure following trabeculectomy, but improved subjective ocular surface symptoms in these patients.",Claim
3336,AbstRCT_glaucoma_20092592,"Mean intraocular pressure at postoperative month 6 was 14.88 +/- 6.2 and 14.62 +/- 5.46 mmHg in the study group and control group, respectively (P = 0.837).",Premise
3337,AbstRCT_glaucoma_19860553,"The mean IOP levels of latanoprost/timolol (13.83, SD = 2.54) was significantly lower than of bimatoprost (16.16, SD = 3.28; P < 0.0001) at week 8.",Premise
3338,AbstRCT_glaucoma_19860553,"the change in mean IOP values was significantly higher in the latanoprost/timolol group at 10:00 am (P = 0.013) and 12:00 pm (P = 0.01), but not at 8:00 am (P = ns).",Premise
3339,AbstRCT_glaucoma_19860553,there was a significant decrease in mean heart rate in the latanoprost/timolol group,Premise
3340,AbstRCT_glaucoma_19860553,no significant changes in blood pressure and lung spirometry were observed in either groups.,Premise
3341,AbstRCT_glaucoma_19860553,The fixed combination of latanoprost/timolol was significantly superior to bimatoprost alone in reducing IOP in patients with POAG or OHT.,Claim
3342,AbstRCT_glaucoma_19860553,"Further studies with large sample sizes should be taken to support the superior efficacy of latanoprost/timolol, as well as to better assess its profile of side effects.",Claim
3343,AbstRCT_glaucoma_20142538,"Diurnal IOP reductions of 30% or more from baseline to week 12 were achieved by 73.5%, 57.5%, and 32.8% of those treated with FCLT, latanoprost, and timolol, respectively (P = .007 for FCLT vs timolol; P < .001 for FCLT vs latanoprost).",Premise
